Recorrido,Latitud,Longitud
Ruta San Jose - Purral de Guadalupe - El Alto,-84.077499,9.935669
Ruta San Jose - Purral de Guadalupe - El Alto,-84.076218,9.935572
Ruta San Jose - Purral de Guadalupe - El Alto,-84.076073,9.935569
Ruta San Jose - Purral de Guadalupe - El Alto,-84.075708,9.935852
Ruta San Jose - Purral de Guadalupe - El Alto,-84.075556,9.935928
Ruta San Jose - Purral de Guadalupe - El Alto,-84.075342,9.935928
Ruta San Jose - Purral de Guadalupe - El Alto,-84.075125,9.935921
Ruta San Jose - Purral de Guadalupe - El Alto,-84.074995,9.935881
Ruta San Jose - Purral de Guadalupe - El Alto,-84.074879,9.935777
Ruta San Jose - Purral de Guadalupe - El Alto,-84.074778,9.935587
Ruta San Jose - Purral de Guadalupe - El Alto,-84.074662,9.935479
Ruta San Jose - Purral de Guadalupe - El Alto,-84.074358,9.935444
Ruta San Jose - Purral de Guadalupe - El Alto,-84.07413,9.935436
Ruta San Jose - Purral de Guadalupe - El Alto,-84.073724,9.935401
Ruta San Jose - Purral de Guadalupe - El Alto,-84.073587,9.935392
Ruta San Jose - Purral de Guadalupe - El Alto,-84.072363,9.935318
Ruta San Jose - Purral de Guadalupe - El Alto,-84.071726,9.935279
Ruta San Jose - Purral de Guadalupe - El Alto,-84.07072,9.935182
Ruta San Jose - Purral de Guadalupe - El Alto,-84.070334,9.935127
Ruta San Jose - Purral de Guadalupe - El Alto,-84.070309,9.935121
Ruta San Jose - Purral de Guadalupe - El Alto,-84.06975,9.93497
Ruta San Jose - Purral de Guadalupe - El Alto,-84.069185,9.934664
Ruta San Jose - Purral de Guadalupe - El Alto,-84.067853,9.934123
Ruta San Jose - Purral de Guadalupe - El Alto,-84.0676,9.934793
Ruta San Jose - Purral de Guadalupe - El Alto,-84.0676,9.934793
Ruta San Jose - Purral de Guadalupe - El Alto,-84.0674,9.935319
Ruta San Jose - Purral de Guadalupe - El Alto,-84.066372,9.938033
Ruta San Jose - Purral de Guadalupe - El Alto,-84.066295,9.938272
Ruta San Jose - Purral de Guadalupe - El Alto,-84.066076,9.939315
Ruta San Jose - Purral de Guadalupe - El Alto,-84.065951,9.939602
Ruta San Jose - Purral de Guadalupe - El Alto,-84.065673,9.939927
Ruta San Jose - Purral de Guadalupe - El Alto,-84.065436,9.940245
Ruta San Jose - Purral de Guadalupe - El Alto,-84.065373,9.940314
Ruta San Jose - Purral de Guadalupe - El Alto,-84.064969,9.94168
Ruta San Jose - Purral de Guadalupe - El Alto,-84.06489,9.941947
Ruta San Jose - Purral de Guadalupe - El Alto,-84.064878,9.942085
Ruta San Jose - Purral de Guadalupe - El Alto,-84.0648,9.942222
Ruta San Jose - Purral de Guadalupe - El Alto,-84.06366,9.942414
Ruta San Jose - Purral de Guadalupe - El Alto,-84.062749,9.942582
Ruta San Jose - Purral de Guadalupe - El Alto,-84.061567,9.942797
Ruta San Jose - Purral de Guadalupe - El Alto,-84.06151,9.942809
Ruta San Jose - Purral de Guadalupe - El Alto,-84.060903,9.942935
Ruta San Jose - Purral de Guadalupe - El Alto,-84.060107,9.943114
Ruta San Jose - Purral de Guadalupe - El Alto,-84.059619,9.943373
Ruta San Jose - Purral de Guadalupe - El Alto,-84.059395,9.943491
Ruta San Jose - Purral de Guadalupe - El Alto,-84.05627,9.94519
Ruta San Jose - Purral de Guadalupe - El Alto,-84.055233,9.945771
Ruta San Jose - Purral de Guadalupe - El Alto,-84.052368,9.947332
Ruta San Jose - Purral de Guadalupe - El Alto,-84.052268,9.947384
Ruta San Jose - Purral de Guadalupe - El Alto,-84.050486,9.948301
Ruta San Jose - Purral de Guadalupe - El Alto,-84.049442,9.9489
Ruta San Jose - Purral de Guadalupe - El Alto,-84.049056,9.949121
Ruta San Jose - Purral de Guadalupe - El Alto,-84.048423,9.949695
Ruta San Jose - Purral de Guadalupe - El Alto,-84.047198,9.950766
Ruta San Jose - Purral de Guadalupe - El Alto,-84.047116,9.950839
Ruta San Jose - Purral de Guadalupe - El Alto,-84.045648,9.95213
Ruta San Jose - Purral de Guadalupe - El Alto,-84.044598,9.953069
Ruta San Jose - Purral de Guadalupe - El Alto,-84.044334,9.953308
Ruta San Jose - Purral de Guadalupe - El Alto,-84.043569,9.954001
Ruta San Jose - Purral de Guadalupe - El Alto,-84.042811,9.954664
Ruta San Jose - Purral de Guadalupe - El Alto,-84.042268,9.955085
Ruta San Jose - Purral de Guadalupe - El Alto,-84.042227,9.955117
Ruta San Jose - Purral de Guadalupe - El Alto,-84.04147,9.955712
Ruta San Jose - Purral de Guadalupe - El Alto,-84.040915,9.956248
Ruta San Jose - Purral de Guadalupe - El Alto,-84.040365,9.956822
Ruta San Jose - Purral de Guadalupe - El Alto,-84.039964,9.957241
Ruta San Jose - Purral de Guadalupe - El Alto,-84.039834,9.957392
Ruta San Jose - Purral de Guadalupe - El Alto,-84.039684,9.957566
Ruta San Jose - Purral de Guadalupe - El Alto,-84.039136,9.957136
Ruta San Jose - Purral de Guadalupe - El Alto,-84.039104,9.957117
Ruta San Jose - Purral de Guadalupe - El Alto,-84.039004,9.957057
Ruta San Jose - Purral de Guadalupe - El Alto,-84.038393,9.95683
Ruta San Jose - Purral de Guadalupe - El Alto,-84.038287,9.956808
Ruta San Jose - Purral de Guadalupe - El Alto,-84.03819,9.956806
Ruta San Jose - Purral de Guadalupe - El Alto,-84.038087,9.95681
Ruta San Jose - Purral de Guadalupe - El Alto,-84.037773,9.956846
Ruta San Jose - Purral de Guadalupe - El Alto,-84.037657,9.956851
Ruta San Jose - Purral de Guadalupe - El Alto,-84.037527,9.956856
Ruta San Jose - Purral de Guadalupe - El Alto,-84.037387,9.956861
Ruta San Jose - Purral de Guadalupe - El Alto,-84.037201,9.95683
Ruta San Jose - Purral de Guadalupe - El Alto,-84.037059,9.956775
Ruta San Jose - Purral de Guadalupe - El Alto,-84.036945,9.956698
Ruta San Jose - Purral de Guadalupe - El Alto,-84.036675,9.956504
Ruta San Jose - Purral de Guadalupe - El Alto,-84.036441,9.956416
Ruta San Jose - Purral de Guadalupe - El Alto,-84.036122,9.956153
Ruta San Jose - Purral de Guadalupe - El Alto,-84.035973,9.956038
Ruta San Jose - Purral de Guadalupe - El Alto,-84.035763,9.955543
Ruta San Jose - Purral de Guadalupe - El Alto,-84.035705,9.955471
Ruta San Jose - Purral de Guadalupe - El Alto,-84.035635,9.95543
Ruta San Jose - Purral de Guadalupe - El Alto,-84.035577,9.955428
Ruta San Jose - Purral de Guadalupe - El Alto,-84.03541,9.955447
Ruta San Jose - Purral de Guadalupe - El Alto,-84.034969,9.955512
Ruta San Jose - Purral de Guadalupe - El Alto,-84.034732,9.955507
Ruta San Jose - Purral de Guadalupe - El Alto,-84.034438,9.9555
Ruta San Jose - Purral de Guadalupe - El Alto,-84.034052,9.955555
Ruta San Jose - Purral de Guadalupe - El Alto,-84.033702,9.955653
Ruta San Jose - Purral de Guadalupe - El Alto,-84.033328,9.955756
Ruta San Jose - Purral de Guadalupe - El Alto,-84.032662,9.956036
Ruta San Jose - Purral de Guadalupe - El Alto,-84.032254,9.956255
Ruta San Jose - Purral de Guadalupe - El Alto,-84.031552,9.956632
Ruta San Jose - Purral de Guadalupe - El Alto,-84.030686,9.95723
Ruta San Jose - Purral de Guadalupe - El Alto,-84.030188,9.957462
Ruta San Jose - Purral de Guadalupe - El Alto,-84.029645,9.957629
Ruta San Jose - Purral de Guadalupe - El Alto,-84.029235,9.957706
Ruta San Jose - Purral de Guadalupe - El Alto,-84.028953,9.957697
Ruta San Jose - Purral de Guadalupe - El Alto,-84.028094,9.957567
Ruta San Jose - Purral de Guadalupe - El Alto,-84.027319,9.957474
Ruta San Jose - Purral de Guadalupe - El Alto,-84.02695,9.957474
Ruta San Jose - Purral de Guadalupe - El Alto,-84.025693,9.957589
Ruta San Jose - Purral de Guadalupe - El Alto,-84.025372,9.957654
Ruta San Jose - Purral de Guadalupe - El Alto,-84.024554,9.957752
Ruta San Jose - Purral de Guadalupe - El Alto,-84.024317,9.957869
Ruta San Jose - Purral de Guadalupe - El Alto,-84.024028,9.958089
Ruta San Jose - Purral de Guadalupe - El Alto,-84.023646,9.958362
Ruta San Jose - Purral de Guadalupe - El Alto,-84.02335,9.958498
Ruta San Jose - Purral de Guadalupe - El Alto,-84.022973,9.958637
Ruta San Jose - Purral de Guadalupe - El Alto,-84.022616,9.958771
Ruta San Jose - Purral de Guadalupe - El Alto,-84.022481,9.958807
Ruta San Jose - Purral de Guadalupe - El Alto,-84.022259,9.958867
Ruta San Jose - Purral de Guadalupe - El Alto,-84.0221,9.958874
Ruta San Jose - Purral de Guadalupe - El Alto,-84.021856,9.958843
Ruta San Jose - Purral de Guadalupe - El Alto,-84.021619,9.958762
Ruta San Jose - Purral de Guadalupe - El Alto,-84.021284,9.958599
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020994,9.958444
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020811,9.958336
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020599,9.958266
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020447,9.958245
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020263,9.958264
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020048,9.95831
Ruta San Jose - Purral de Guadalupe - El Alto,-84.019836,9.95836
Ruta San Jose - Purral de Guadalupe - El Alto,-84.019399,9.958515
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01918,9.958621
Ruta San Jose - Purral de Guadalupe - El Alto,-84.018881,9.958905
Ruta San Jose - Purral de Guadalupe - El Alto,-84.018608,9.959111
Ruta San Jose - Purral de Guadalupe - El Alto,-84.018408,9.959207
Ruta San Jose - Purral de Guadalupe - El Alto,-84.018103,9.959314
Ruta San Jose - Purral de Guadalupe - El Alto,-84.017727,9.959348
Ruta San Jose - Purral de Guadalupe - El Alto,-84.017413,9.959362
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01724,9.959343
Ruta San Jose - Purral de Guadalupe - El Alto,-84.016921,9.959312
Ruta San Jose - Purral de Guadalupe - El Alto,-84.016723,9.959298
Ruta San Jose - Purral de Guadalupe - El Alto,-84.016453,9.959334
Ruta San Jose - Purral de Guadalupe - El Alto,-84.016031,9.959405
Ruta San Jose - Purral de Guadalupe - El Alto,-84.015768,9.959458
Ruta San Jose - Purral de Guadalupe - El Alto,-84.015712,9.959471
Ruta San Jose - Purral de Guadalupe - El Alto,-84.015432,9.959535
Ruta San Jose - Purral de Guadalupe - El Alto,-84.015058,9.959669
Ruta San Jose - Purral de Guadalupe - El Alto,-84.014834,9.95976
Ruta San Jose - Purral de Guadalupe - El Alto,-84.014684,9.959839
Ruta San Jose - Purral de Guadalupe - El Alto,-84.014554,9.959929
Ruta San Jose - Purral de Guadalupe - El Alto,-84.014402,9.960063
Ruta San Jose - Purral de Guadalupe - El Alto,-84.014134,9.960296
Ruta San Jose - Purral de Guadalupe - El Alto,-84.013866,9.960477
Ruta San Jose - Purral de Guadalupe - El Alto,-84.013125,9.960815
Ruta San Jose - Purral de Guadalupe - El Alto,-84.012394,9.961188
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011697,9.961532
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011582,9.961564
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011471,9.961566
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01142,9.961525
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011111,9.961245
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011003,9.961133
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010921,9.961023
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010889,9.960949
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010865,9.960846
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010846,9.960676
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010822,9.960609
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010755,9.960524
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010651,9.96045
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010314,9.960268
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010133,9.960225
Ruta San Jose - Purral de Guadalupe - El Alto,-84.009894,9.960258
Ruta San Jose - Purral de Guadalupe - El Alto,-84.009744,9.960299
Ruta San Jose - Purral de Guadalupe - El Alto,-84.009235,9.960481
Ruta San Jose - Purral de Guadalupe - El Alto,-84.009039,9.960622
Ruta San Jose - Purral de Guadalupe - El Alto,-84.00881,9.960749
Ruta San Jose - Purral de Guadalupe - El Alto,-84.008591,9.960811
Ruta San Jose - Purral de Guadalupe - El Alto,-84.008332,9.960909
Ruta San Jose - Purral de Guadalupe - El Alto,-84.008192,9.960947
Ruta San Jose - Purral de Guadalupe - El Alto,-84.008033,9.960978
Ruta San Jose - Purral de Guadalupe - El Alto,-84.007541,9.961093
Ruta San Jose - Purral de Guadalupe - El Alto,-84.007126,9.961184
Ruta San Jose - Purral de Guadalupe - El Alto,-84.006735,9.961258
Ruta San Jose - Purral de Guadalupe - El Alto,-84.006576,9.961275
Ruta San Jose - Purral de Guadalupe - El Alto,-84.005847,9.961407
Ruta San Jose - Purral de Guadalupe - El Alto,-84.00556,9.961466
Ruta San Jose - Purral de Guadalupe - El Alto,-84.005289,9.961517
Ruta San Jose - Purral de Guadalupe - El Alto,-84.004727,9.961612
Ruta San Jose - Purral de Guadalupe - El Alto,-84.004146,9.961691
Ruta San Jose - Purral de Guadalupe - El Alto,-84.004037,9.961734
Ruta San Jose - Purral de Guadalupe - El Alto,-84.003928,9.961844
Ruta San Jose - Purral de Guadalupe - El Alto,-84.003255,9.962543
Ruta San Jose - Purral de Guadalupe - El Alto,-84.002934,9.962926
Ruta San Jose - Purral de Guadalupe - El Alto,-84.002654,9.963234
Ruta San Jose - Purral de Guadalupe - El Alto,-84.002567,9.96333
Ruta San Jose - Purral de Guadalupe - El Alto,-84.002254,9.963462
Ruta San Jose - Purral de Guadalupe - El Alto,-84.002187,9.963439
Ruta San Jose - Purral de Guadalupe - El Alto,-84.002345,9.963378
Ruta San Jose - Purral de Guadalupe - El Alto,-84.002536,9.963274
Ruta San Jose - Purral de Guadalupe - El Alto,-84.002739,9.963076
Ruta San Jose - Purral de Guadalupe - El Alto,-84.003206,9.962556
Ruta San Jose - Purral de Guadalupe - El Alto,-84.003541,9.962178
Ruta San Jose - Purral de Guadalupe - El Alto,-84.003877,9.961824
Ruta San Jose - Purral de Guadalupe - El Alto,-84.003995,9.961714
Ruta San Jose - Purral de Guadalupe - El Alto,-84.004116,9.961659
Ruta San Jose - Purral de Guadalupe - El Alto,-84.004577,9.961594
Ruta San Jose - Purral de Guadalupe - El Alto,-84.004765,9.96156
Ruta San Jose - Purral de Guadalupe - El Alto,-84.005252,9.961496
Ruta San Jose - Purral de Guadalupe - El Alto,-84.005402,9.961467
Ruta San Jose - Purral de Guadalupe - El Alto,-84.005691,9.96141
Ruta San Jose - Purral de Guadalupe - El Alto,-84.006138,9.961328
Ruta San Jose - Purral de Guadalupe - El Alto,-84.006473,9.961254
Ruta San Jose - Purral de Guadalupe - El Alto,-84.006884,9.96119
Ruta San Jose - Purral de Guadalupe - El Alto,-84.007591,9.961056
Ruta San Jose - Purral de Guadalupe - El Alto,-84.007842,9.960996
Ruta San Jose - Purral de Guadalupe - El Alto,-84.008286,9.960902
Ruta San Jose - Purral de Guadalupe - El Alto,-84.008537,9.960812
Ruta San Jose - Purral de Guadalupe - El Alto,-84.008751,9.960706
Ruta San Jose - Purral de Guadalupe - El Alto,-84.008935,9.960606
Ruta San Jose - Purral de Guadalupe - El Alto,-84.009186,9.960472
Ruta San Jose - Purral de Guadalupe - El Alto,-84.009651,9.960312
Ruta San Jose - Purral de Guadalupe - El Alto,-84.00983,9.960254
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010011,9.960199
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010105,9.960194
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010194,9.960201
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01029,9.960237
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010452,9.960313
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010592,9.96038
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010701,9.960437
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010749,9.960476
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010787,9.960516
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010824,9.960567
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01085,9.960646
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010869,9.960744
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010879,9.960815
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010896,9.960928
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01092,9.961
Ruta San Jose - Purral de Guadalupe - El Alto,-84.010971,9.961074
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011041,9.961158
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011171,9.961275
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011297,9.96139
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011449,9.961498
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011451,9.9615
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011536,9.961528
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01163,9.961526
Ruta San Jose - Purral de Guadalupe - El Alto,-84.011772,9.961454
Ruta San Jose - Purral de Guadalupe - El Alto,-84.012291,9.96121
Ruta San Jose - Purral de Guadalupe - El Alto,-84.012976,9.960861
Ruta San Jose - Purral de Guadalupe - El Alto,-84.013261,9.960724
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01356,9.960586
Ruta San Jose - Purral de Guadalupe - El Alto,-84.013657,9.960543
Ruta San Jose - Purral de Guadalupe - El Alto,-84.013836,9.960451
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01401,9.960344
Ruta San Jose - Purral de Guadalupe - El Alto,-84.014122,9.960267
Ruta San Jose - Purral de Guadalupe - El Alto,-84.014207,9.960204
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01428,9.960136
Ruta San Jose - Purral de Guadalupe - El Alto,-84.014529,9.959912
Ruta San Jose - Purral de Guadalupe - El Alto,-84.014642,9.959829
Ruta San Jose - Purral de Guadalupe - El Alto,-84.014764,9.95976
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01493,9.959682
Ruta San Jose - Purral de Guadalupe - El Alto,-84.015207,9.959579
Ruta San Jose - Purral de Guadalupe - El Alto,-84.015377,9.959517
Ruta San Jose - Purral de Guadalupe - El Alto,-84.015452,9.959498
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01565,9.959454
Ruta San Jose - Purral de Guadalupe - El Alto,-84.015864,9.959415
Ruta San Jose - Purral de Guadalupe - El Alto,-84.016045,9.959382
Ruta San Jose - Purral de Guadalupe - El Alto,-84.016306,9.959335
Ruta San Jose - Purral de Guadalupe - El Alto,-84.016557,9.959296
Ruta San Jose - Purral de Guadalupe - El Alto,-84.016731,9.959277
Ruta San Jose - Purral de Guadalupe - El Alto,-84.016866,9.959282
Ruta San Jose - Purral de Guadalupe - El Alto,-84.017015,9.959296
Ruta San Jose - Purral de Guadalupe - El Alto,-84.017208,9.959325
Ruta San Jose - Purral de Guadalupe - El Alto,-84.017387,9.959344
Ruta San Jose - Purral de Guadalupe - El Alto,-84.017778,9.959325
Ruta San Jose - Purral de Guadalupe - El Alto,-84.018039,9.959291
Ruta San Jose - Purral de Guadalupe - El Alto,-84.018217,9.959253
Ruta San Jose - Purral de Guadalupe - El Alto,-84.018536,9.959133
Ruta San Jose - Purral de Guadalupe - El Alto,-84.018743,9.958999
Ruta San Jose - Purral de Guadalupe - El Alto,-84.01896,9.958789
Ruta San Jose - Purral de Guadalupe - El Alto,-84.019071,9.958655
Ruta San Jose - Purral de Guadalupe - El Alto,-84.019207,9.958559
Ruta San Jose - Purral de Guadalupe - El Alto,-84.019655,9.958387
Ruta San Jose - Purral de Guadalupe - El Alto,-84.019974,9.958286
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020143,9.958243
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020336,9.958219
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020452,9.9582
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020524,9.958219
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020708,9.958272
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020838,9.958325
Ruta San Jose - Purral de Guadalupe - El Alto,-84.020963,9.958392
Ruta San Jose - Purral de Guadalupe - El Alto,-84.021152,9.958506
Ruta San Jose - Purral de Guadalupe - El Alto,-84.021658,9.958755
Ruta San Jose - Purral de Guadalupe - El Alto,-84.021876,9.958822
Ruta San Jose - Purral de Guadalupe - El Alto,-84.022015,9.958837
Ruta San Jose - Purral de Guadalupe - El Alto,-84.022175,9.958846
